1, none, regions_unexplored:alpha_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1086, none, regions_unexplored:joshua_desert, AMBIENT, alexsmobs:jerboa, 12, 1, 3
1087, none, regions_unexplored:joshua_desert, AMBIENT, alexsmobs:rain_frog, 10, 1, 3
1088, none, regions_unexplored:joshua_desert, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1089, none, regions_unexplored:joshua_desert, WATER_AMBIENT, alexsmobs:triops, 10, 2, 6
1090, jungle, minecraft:jungle, MONSTER, graveyard:ghoul, 25, 2, 5
1091, jungle, minecraft:jungle, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1092, jungle, minecraft:jungle, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1093, jungle, minecraft:jungle, MONSTER, alexsmobs:farseer, 30, 1, 1
1094, jungle, minecraft:jungle, MONSTER, alexsmobs:murmur, 10, 1, 1
1095, jungle, minecraft:jungle, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1096, jungle, minecraft:jungle, CREATURE, alexsmobs:hummingbird, 19, 7, 7
1097, jungle, minecraft:jungle, CREATURE, alexsmobs:gorilla, 25, 7, 7
1098, jungle, minecraft:jungle, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 16
1099, jungle, minecraft:jungle, CREATURE, alexsmobs:toucan, 23, 5, 5
1100, jungle, minecraft:jungle, CREATURE, alexsmobs:anteater, 10, 1, 3
1101, jungle, minecraft:jungle, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1102, jungle, minecraft:jungle, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1103, jungle, minecraft:jungle, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1104, jungle, minecraft:jungle, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1105, jungle, minecraft:jungle, AMBIENT, alexsmobs:fly, 10, 2, 3
1106, jungle, minecraft:jungle, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1107, jungle, minecraft:jungle, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1108, ocean, minecraft:lukewarm_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
1109, ocean, minecraft:lukewarm_ocean, MONSTER, cataclysm:deepling, 10, 1, 1
1110, ocean, minecraft:lukewarm_ocean, MONSTER, cataclysm:deepling_angler, 10, 1, 1
1111, ocean, minecraft:lukewarm_ocean, MONSTER, cataclysm:deepling_brute, 10, 1, 1
1112, ocean, minecraft:lukewarm_ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1113, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1114, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1115, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1116, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1117, ocean, minecraft:lukewarm_ocean, AMBIENT, alexsmobs:fly, 10, 2, 3
1118, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
1119, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1120, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, alexsmobs:flying_fish, 10, 3, 6
1121, none, regions_unexplored:lupine_plains, MONSTER, graveyard:nightmare, 10, 1, 1
1122, none, regions_unexplored:lupine_plains, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1123, none, regions_unexplored:lupine_plains, MONSTER, alexsmobs:farseer, 30, 1, 1
1124, none, regions_unexplored:lupine_plains, MONSTER, alexsmobs:murmur, 10, 1, 1
1125, none, regions_unexplored:lupine_plains, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1126, none, regions_unexplored:lupine_plains, CREATURE, alexsmobs:raccoon, 10, 2, 4
1127, none, regions_unexplored:lupine_plains, CREATURE, alexsmobs:crow, 10, 3, 5
1128, none, regions_unexplored:lupine_plains, CREATURE, alexsmobs:bison, 10, 6, 10
1129, none, regions_unexplored:lupine_plains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1130, none, regions_unexplored:lupine_plains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1131, none, regions_unexplored:lupine_plains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1132, none, regions_unexplored:lupine_plains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1133, none, regions_unexplored:lupine_plains, AMBIENT, alexsmobs:fly, 10, 2, 3
1134, none, regions_unexplored:lupine_plains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1135, none, regions_unexplored:lupine_plains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1136, none, minecraft:lush_caves, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1137, none, minecraft:lush_caves, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1138, none, minecraft:lush_caves, MONSTER, alexsmobs:farseer, 30, 1, 1
1139, none, minecraft:lush_caves, MONSTER, alexsmobs:murmur, 10, 1, 1
1140, none, minecraft:lush_caves, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1141, none, minecraft:lush_caves, MONSTER, fromtheshadows:froglin, 15, 1, 3
1142, none, minecraft:lush_caves, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1143, none, minecraft:lush_caves, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1144, none, minecraft:lush_caves, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1145, none, minecraft:lush_caves, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1146, none, minecraft:lush_caves, AMBIENT, alexsmobs:fly, 10, 2, 3
1147, none, minecraft:lush_caves, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1148, none, minecraft:lush_caves, AMBIENT, alexsmobs:flutter, 13, 2, 4
1149, none, minecraft:lush_caves, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1150, none, regions_unexplored:lush_delta, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1151, none, regions_unexplored:lush_delta, MONSTER, alexsmobs:farseer, 30, 1, 1
1152, none, regions_unexplored:lush_delta, MONSTER, alexsmobs:murmur, 10, 1, 1
1153, none, regions_unexplored:lush_delta, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1154, none, regions_unexplored:lush_delta, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1155, none, regions_unexplored:lush_delta, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1156, none, regions_unexplored:lush_delta, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1157, none, regions_unexplored:lush_delta, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1158, none, regions_unexplored:lush_delta, AMBIENT, alexsmobs:fly, 10, 2, 3
1159, none, regions_unexplored:lush_delta, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1160, none, regions_unexplored:lush_delta, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1161, none, regions_unexplored:lush_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1162, none, regions_unexplored:lush_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1163, none, regions_unexplored:lush_hills, MONSTER, alexsmobs:farseer, 30, 1, 1
1164, none, regions_unexplored:lush_hills, MONSTER, alexsmobs:murmur, 10, 1, 1
1165, none, regions_unexplored:lush_hills, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1166, none, regions_unexplored:lush_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1167, none, regions_unexplored:lush_hills, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1168, none, regions_unexplored:lush_hills, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1169, none, regions_unexplored:lush_hills, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1170, none, regions_unexplored:lush_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
1171, none, regions_unexplored:lush_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1172, none, regions_unexplored:lush_hills, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1173, swamp, minecraft:mangrove_swamp, MONSTER, graveyard:ghoul, 25, 2, 5
1174, swamp, minecraft:mangrove_swamp, MONSTER, graveyard:nightmare, 10, 1, 1
1175, swamp, minecraft:mangrove_swamp, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1176, swamp, minecraft:mangrove_swamp, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1177, swamp, minecraft:mangrove_swamp, MONSTER, alexsmobs:farseer, 30, 1, 1
1178, swamp, minecraft:mangrove_swamp, MONSTER, alexsmobs:murmur, 10, 1, 1
1179, swamp, minecraft:mangrove_swamp, MONSTER, fromtheshadows:bulldrogioth, 10, 1, 1
1180, swamp, minecraft:mangrove_swamp, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1181, swamp, minecraft:mangrove_swamp, MONSTER, fromtheshadows:froglin, 15, 1, 3
1182, swamp, minecraft:mangrove_swamp, CREATURE, alexsmobs:crocodile, 20, 1, 2
1183, swamp, minecraft:mangrove_swamp, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 16
1184, swamp, minecraft:mangrove_swamp, CREATURE, alexsmobs:anaconda, 12, 1, 1
1185, swamp, minecraft:mangrove_swamp, CREATURE, alexsmobs:mudskipper, 28, 2, 4
1186, swamp, minecraft:mangrove_swamp, CREATURE, alexsmobs:caiman, 29, 2, 4
1187, swamp, minecraft:mangrove_swamp, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1188, swamp, minecraft:mangrove_swamp, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1189, swamp, minecraft:mangrove_swamp, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1190, swamp, minecraft:mangrove_swamp, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1191, swamp, minecraft:mangrove_swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
1192, swamp, minecraft:mangrove_swamp, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1193, swamp, minecraft:mangrove_swamp, WATER_CREATURE, alexsmobs:mantis_shrimp, 15, 1, 4
1194, swamp, minecraft:mangrove_swamp, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1195, forest, regions_unexplored:maple_forest, MONSTER, graveyard:revenant, 25, 5, 8
1196, forest, regions_unexplored:maple_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1197, forest, regions_unexplored:maple_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1198, forest, regions_unexplored:maple_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
1199, forest, regions_unexplored:maple_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
1200, forest, regions_unexplored:maple_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1201, forest, regions_unexplored:maple_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1202, forest, regions_unexplored:maple_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1203, forest, regions_unexplored:maple_forest, CREATURE, alexsmobs:crow, 10, 3, 5
1204, forest, regions_unexplored:maple_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1205, forest, regions_unexplored:maple_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1206, forest, regions_unexplored:maple_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1207, forest, regions_unexplored:maple_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1208, forest, regions_unexplored:maple_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1209, forest, regions_unexplored:maple_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1210, forest, regions_unexplored:maple_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1211, forest, regions_unexplored:maple_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1212, forest, regions_unexplored:mauve_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1213, forest, regions_unexplored:mauve_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1214, forest, regions_unexplored:mauve_hills, MONSTER, alexsmobs:farseer, 30, 1, 1
1215, forest, regions_unexplored:mauve_hills, MONSTER, alexsmobs:murmur, 10, 1, 1
1216, forest, regions_unexplored:mauve_hills, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1217, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1218, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
1219, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:crow, 10, 3, 5
1220, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1221, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:skunk, 10, 1, 2
1222, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1223, forest, regions_unexplored:mauve_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1224, forest, regions_unexplored:mauve_hills, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1225, forest, regions_unexplored:mauve_hills, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1226, forest, regions_unexplored:mauve_hills, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1227, forest, regions_unexplored:mauve_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
1228, forest, regions_unexplored:mauve_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1229, forest, regions_unexplored:mauve_hills, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1230, extreme_hills, minecraft:meadow, MONSTER, graveyard:nightmare, 10, 1, 1
1231, extreme_hills, minecraft:meadow, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1232, extreme_hills, minecraft:meadow, MONSTER, alexsmobs:farseer, 30, 1, 1
1233, extreme_hills, minecraft:meadow, MONSTER, alexsmobs:murmur, 10, 1, 1
1234, extreme_hills, minecraft:meadow, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1235, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:hummingbird, 19, 7, 7
1236, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:sunbird, 10, 1, 1
1237, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:raccoon, 10, 2, 4
1238, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:crow, 10, 3, 5
1239, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:gelada_monkey, 10, 9, 16
1240, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:bison, 10, 6, 10
1241, extreme_hills, minecraft:meadow, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1242, extreme_hills, minecraft:meadow, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1243, extreme_hills, minecraft:meadow, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1244, extreme_hills, minecraft:meadow, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1245, extreme_hills, minecraft:meadow, AMBIENT, alexsmobs:fly, 10, 2, 3
1246, extreme_hills, minecraft:meadow, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1247, extreme_hills, minecraft:meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1248, none, regions_unexplored:meadow, MONSTER, graveyard:nightmare, 10, 1, 1
1249, none, regions_unexplored:meadow, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1250, none, regions_unexplored:meadow, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1251, none, regions_unexplored:meadow, MONSTER, alexsmobs:farseer, 30, 1, 1
1252, none, regions_unexplored:meadow, MONSTER, alexsmobs:murmur, 10, 1, 1
1253, none, regions_unexplored:meadow, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1254, none, regions_unexplored:meadow, CREATURE, alexsmobs:raccoon, 10, 2, 4
1255, none, regions_unexplored:meadow, CREATURE, alexsmobs:crow, 10, 3, 5
1256, none, regions_unexplored:meadow, CREATURE, alexsmobs:bison, 10, 6, 10
1257, none, regions_unexplored:meadow, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1258, none, regions_unexplored:meadow, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1259, none, regions_unexplored:meadow, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1260, none, regions_unexplored:meadow, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1261, none, regions_unexplored:meadow, AMBIENT, alexsmobs:fly, 10, 2, 3
1262, none, regions_unexplored:meadow, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1263, none, regions_unexplored:meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1264, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:revenant, 25, 5, 8
1265, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1266, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1267, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:farseer, 30, 1, 1
1268, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:murmur, 10, 1, 1
1269, extreme_hills, regions_unexplored:mountains, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1270, extreme_hills, regions_unexplored:mountains, CREATURE, alexsmobs:sunbird, 10, 1, 1
1271, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1272, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1273, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1274, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1275, extreme_hills, regions_unexplored:mountains, AMBIENT, alexsmobs:fly, 10, 2, 3
1276, extreme_hills, regions_unexplored:mountains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1277, extreme_hills, regions_unexplored:mountains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1278, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1279, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:farseer, 30, 1, 1
1280, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:murmur, 10, 1, 1
1281, river, regions_unexplored:muddy_river, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1282, river, regions_unexplored:muddy_river, CREATURE, alexsmobs:crocodile, 20, 1, 2
1283, river, regions_unexplored:muddy_river, CREATURE, alexsmobs:platypus, 20, 1, 2
1284, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1285, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1286, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1287, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1288, river, regions_unexplored:muddy_river, AMBIENT, alexsmobs:fly, 10, 2, 3
1289, river, regions_unexplored:muddy_river, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1290, river, regions_unexplored:muddy_river, WATER_AMBIENT, alexsmobs:terrapin, 10, 1, 2
1291, river, regions_unexplored:muddy_river, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1292, river, regions_unexplored:muddy_river, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
1293, none, minecraft:mushroom_fields, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1294, none, minecraft:mushroom_fields, CREATURE, alexsmobs:mungus, 10, 3, 5
1295, none, minecraft:mushroom_fields, CREATURE, alexsmobs:bunfungus, 10, 1, 1
1296, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1297, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1298, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1299, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1300, none, minecraft:mushroom_fields, AMBIENT, alexsmobs:fly, 10, 2, 3
1301, none, minecraft:mushroom_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1302, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
1303, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, alexsmobs:farseer, 30, 1, 1
1304, nether, regions_unexplored:mycotoxic_undergrowth, CREATURE, alexsmobs:laviathan, 15, 1, 1
1305, nether, minecraft:nether_wastes, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
1306, nether, minecraft:nether_wastes, MONSTER, alexsmobs:dropbear, 19, 1, 1
1307, nether, minecraft:nether_wastes, MONSTER, alexsmobs:farseer, 30, 1, 1
1308, nether, minecraft:nether_wastes, CREATURE, alexsmobs:laviathan, 15, 1, 1
1309, ocean, minecraft:ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
1310, ocean, minecraft:ocean, MONSTER, cataclysm:deepling, 10, 1, 1
1311, ocean, minecraft:ocean, MONSTER, cataclysm:deepling_angler, 10, 1, 1
1312, ocean, minecraft:ocean, MONSTER, cataclysm:deepling_brute, 10, 1, 1
1313, ocean, minecraft:ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1314, ocean, minecraft:ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1315, ocean, minecraft:ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1316, ocean, minecraft:ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1317, ocean, minecraft:ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1318, ocean, minecraft:ocean, AMBIENT, alexsmobs:fly, 10, 2, 3
1319, ocean, minecraft:ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1320, ocean, minecraft:ocean, WATER_AMBIENT, alexsmobs:flying_fish, 10, 3, 6
1321, forest, minecraft:old_growth_birch_forest, MONSTER, graveyard:ghoul, 25, 2, 5
1322, forest, minecraft:old_growth_birch_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1323, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1324, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
1325, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
1326, forest, minecraft:old_growth_birch_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1327, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1328, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1329, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
1330, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1331, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:sugar_glider, 15, 2, 4
1332, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
1333, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1334, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1335, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1336, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1337, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1338, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1339, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1340, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1341, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:ghoul, 25, 2, 5
1342, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:revenant, 25, 5, 8
1343, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1344, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1345, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
1346, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
1347, taiga, minecraft:old_growth_pine_taiga, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1348, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1349, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
1350, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
1351, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:banana_slug, 14, 2, 3
1352, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1353, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1354, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1355, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1356, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1357, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
1358, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1359, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1360, jungle, regions_unexplored:old_growth_rainforest, MONSTER, graveyard:ghoul, 25, 2, 5
1361, jungle, regions_unexplored:old_growth_rainforest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1362, jungle, regions_unexplored:old_growth_rainforest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1363, jungle, regions_unexplored:old_growth_rainforest, MONSTER, alexsmobs:farseer, 30, 1, 1
1364, jungle, regions_unexplored:old_growth_rainforest, MONSTER, alexsmobs:murmur, 10, 1, 1
1365, jungle, regions_unexplored:old_growth_rainforest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1366, jungle, regions_unexplored:old_growth_rainforest, CREATURE, alexsmobs:hummingbird, 19, 7, 7
1367, jungle, regions_unexplored:old_growth_rainforest, CREATURE, alexsmobs:gorilla, 25, 7, 7
1368, jungle, regions_unexplored:old_growth_rainforest, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 16
1369, jungle, regions_unexplored:old_growth_rainforest, CREATURE, alexsmobs:toucan, 23, 5, 5
1370, jungle, regions_unexplored:old_growth_rainforest, CREATURE, alexsmobs:anteater, 10, 1, 3
1371, jungle, regions_unexplored:old_growth_rainforest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1372, jungle, regions_unexplored:old_growth_rainforest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1373, jungle, regions_unexplored:old_growth_rainforest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
